1	2
2	37
3	16
4	23
5	5
6	45
7	30
8	55
9	11
10	1
11	15
12	1
13	3
14	12
15	88
16	30
17	4
18	15
19	87
20	9
21	4
22	13
23	16
24	2
25	1
26	76
27	32
28	10
29	15
30	1
31	62
32	123
33	49
34	28
35	3
36	8
37	43
38	16
39	83
40	68
41	6
42	3
43	42
44	20
45	113
46	12
47	14
48	4
49	2
50	7
51	16
52	87
53	1
54	3
55	58
56	74
57	23
58	31
59	31
60	6
61	33
62	1
63	167
64	40
65	156
66	3
67	90
68	30
69	158
70	7
71	7
72	91
73	8
74	14
75	5
76	193
77	67
78	144
79	51
80	127
81	1
82	96
83	53
84	9
85	24
86	128
87	77
88	13
89	8
90	20
91	53
92	48
93	136
94	1
95	245
96	223
97	165
98	274
99	2
100	79
101	2
102	10
103	5
104	142
105	6
106	177
107	4
108	227
109	144
110	29
111	9
112	246
113	96
114	7
115	25
116	153
117	201
118	10
119	105
120	3
121	108
122	74
123	170
124	92
125	205
126	9
127	44
128	288
129	7
130	289
131	25
132	66
133	77
134	91
135	41
136	69
137	329
138	88
139	34
140	8
141	251
142	32
143	48
144	81
145	15
146	258
147	205
148	15
149	104
150	257
151	25
152	9
153	26
154	9
155	30
156	206
157	178
158	53
159	69
160	314
161	9
162	9
163	225
164	14
165	111
166	362
167	19
168	3
169	142
170	183
171	82
172	74
173	373
174	5
175	23
176	318
177	80
178	13
179	1
180	57
181	282
182	279
183	202
184	113
185	32
186	4
187	187
188	6
189	37
190	28
191	14
192	291
193	2
194	347
195	161
196	108
197	98
198	37
199	28
200	1
201	3
202	313
203	293
204	51
205	38
206	9
207	64
208	134
209	249
210	15
211	375
212	13
213	5
214	5
215	7
216	9
217	24
218	196
219	2
220	4
221	159
222	224
223	333
224	2
225	18
226	327
227	154
228	2
229	94
230	2
231	315
232	147
233	97
234	394
235	359
236	346
237	29
238	16
239	162
240	8
241	98
242	17
243	6
244	143
245	4
246	7
247	22
248	9
249	68
250	21
251	376
252	81
253	3
254	25
255	226
256	105
257	26
258	12
259	153
260	8
261	133
262	358
263	364
264	76
265	203
266	13
267	272
268	186
269	55
270	141
271	373
272	102
273	392
274	22
275	258
276	144
277	210
278	104
279	165
280	49
281	32
282	169
283	185
284	10
285	272
286	319
287	2
288	69
289	75
290	90
291	22
292	91
293	31
294	181
295	308
296	18
297	2
298	23
299	11
300	170
301	270
302	21
303	10
304	3
305	215
306	43
307	23
308	155
309	10
310	126
311	236
312	335
313	61
314	229
315	65
316	329
317	78
318	379
319	316
320	308
321	18
322	150
323	166
324	2
325	5
326	168
327	12
328	74
329	23
330	210
331	365
332	1
333	49
334	81
335	175
336	298
337	37
338	40
339	91
340	207
341	212
342	9
343	292
344	9
345	148
346	72
347	1
348	28
349	270
350	9
351	353
352	2
353	194
354	3
355	288
356	254
357	11
358	3
359	185
360	143
361	237
362	167
363	34
364	7
365	6
366	132
367	290
368	7
369	121
370	14
371	61
372	264
373	13
374	107
375	47
376	174
377	90
378	92
379	333
380	71
381	15
382	357
383	285
384	76
385	130
386	109
387	337
388	370
389	128
390	1
391	145
392	383
393	5
394	1
395	15
396	118
397	8
398	1
399	2
400	3
401	20
402	10
403	18
404	380
405	84
406	9
407	377
408	30
409	392
410	111
411	3
412	32
413	364
414	79
415	56
416	127
417	1
418	228
419	7
420	13
421	226
422	10
423	131
424	384
425	11
426	2
427	333
428	280
429	196
430	361
431	7
432	3
433	202
434	95
435	17
436	11
437	282
438	2
439	100
440	17
441	3
442	129
443	281
444	10
445	94
446	34
447	12
448	26
449	48
450	366
451	57
452	75
453	355
454	381
455	107
456	23
457	101
458	250
459	11
460	3
461	169
462	241
463	193
464	27
465	18
466	335
467	208
468	88
469	112
470	3
471	67
472	20
473	2
474	3
475	20
476	38
477	22
478	225
479	72
480	253
481	268
482	42
483	46
484	135
485	302
486	327
487	122
488	205
489	155
490	37
491	103
492	2
493	14
494	18
495	136
496	262
497	97
498	232
499	120
500	262
501	323
502	26
503	386
504	2
505	29
506	32
507	10
508	5
509	160
510	135
511	205
512	39
513	3
514	1
515	270
516	129
517	42
518	24
519	125
520	83
521	81
522	10
523	174
524	18
525	139
526	40
527	3
528	6
529	297
530	49
531	8
532	3
533	390
534	109
535	57
536	258
537	3
538	2
539	1
540	27
541	86
542	1
543	78
544	1
545	6
546	58
547	57
548	11
549	2
550	3
551	1
552	169
553	72
554	4
555	20
556	25
557	37
558	2
559	78
560	30
561	5
562	138
563	2
564	9
565	3
566	178
567	6
568	31
569	48
570	1
571	61
572	296
573	23
574	4
575	104
576	13
577	145
578	9
579	325
